500,60,902,3.32470087631143,3.68592114890403,0
500,20,1388,4.33077657587857,3.12015603449464,0
500,120,741,2.76164735122451,3.72691950232727,0
250,60,815,2.37923177405618,2.91930279025298,0
250,20,1108,3.25320267346783,2.93610349590959,0
250,120,636,2.22078409957057,3.49179889869586,0
1000,60,1085,3.73356922901082,3.44107763042472,0.0909090909090909
1000,20,1581,5.63934019828347,3.56694509695349,0
1000,120,894,3.39241332855352,3.79464578137978,0
