1000,120,848,3.05478992061828,3.60234660450269,0
1000,20,1591,5.19638842229853,3.26611465889285,0.2
1000,60,1048,4.34460674418159,4.14561712231068,0
500,120,746,2.55918239249507,3.43053940012744,0
500,20,1143,4.37229414106052,3.82527921352627,0
500,60,1058,2.94784972094364,2.78624737329267,0.1
250,120,687,1.99703723401944,2.9068955371462,0
250,20,1117,3.33134664570328,2.98240523339595,0.1
250,60,809,2.35858536390268,2.915433082698,0
