1000,60,1058,4.6347969624917,4.3807154654931,0
1000,20,1393,5.39311990959926,3.87158643905187,0.1
1000,120,876,3.14876814711569,3.59448418620513,0
500,60,862,3.80294011544819,4.4117634749979,0
500,20,1248,4.30412066954777,3.44881463906071,0.2
500,120,775,2.59478914810839,3.34811502981728,0
250,60,819,2.35851399303794,2.87974846524778,0.1
250,20,1095,3.28950571118918,3.00411480473898,0.1
250,120,666,2.08756266111331,3.13447847014011,0
